"day_pos","date_time","date_time_exp","sent_num","text"
9,"2016-05-30 13:43:51","2016-05-30 13:30:00",-1,"Trying to deploy fixes and find out status of done and all the relevant people are gone on the meetings or not arrived to work yet #n #xfb"
10,"2016-05-30 14:16:58","2016-05-30 14:15:00",1,"Fixes deployed so let's see now what will happen when it runs. But I have tested all possible scenarios which could happen #p #xfb"
11,"2016-05-30 15:01:52","2016-05-30 15:00:00",1,"Coming through my task list which I need to finish this sprint and changing or update status accordingly. #p #xfb"
12,"2016-05-30 15:47:43","2016-05-30 15:45:00",-1,"After I eat bagel and another blueberry muffin I feel I have energy for another work, but I started to be exhausted. #n #xfb"
13,"2016-05-30 16:31:15","2016-05-30 16:30:00",-1,"I am really tired and without ever so I need to finish as much as I can and continue with other things tomorrow #n #xfb"
14,"2016-05-30 17:13:16","2016-05-30 16:30:00",-1,"Today Murphys law forget to take vacation because it's not possible have so many things broken which worked before without changes #n #xfb"
15,"2016-05-30 18:01:53","2016-05-30 18:00:00",1,"Bycicle from yesterday is still on the place where we found it. So, maybe we should take it. It's somehow covered by orange color. #p #xfb"
16,"2016-05-30 19:15:07","2016-05-30 18:45:00",1,"We finished shopping in lidl. It would be pizza for dinner, kids have baguette. And I hope there is new episode Game of Thrones #p #xfb"
17,"2016-05-30 19:43:56","2016-05-30 19:30:00",1,"All the mandatory payments are checked and Game of Thrones downloaded so we are ready for watching, just need wait pizza. #p #xfb"
18,"2016-05-30 20:32:11","2016-05-30 20:15:00",1,"Pizza eaten and episode continues. It's really good actually even better episode from episode just a kids could watch story silently #p #xfb"
19,"2016-05-30 21:38:35","2016-05-30 21:00:00",1,"There is no TV show or series episode which we can watch so I am going to to move to work on PhD and push the things through #p #xfb"
20,"2016-05-30 21:45:56","2016-05-30 21:45:00",-1,"Doing the market research about fitness trackers and smart watch with continuous heart rate measurement. #n #xfb"
21,"2016-05-30 22:38:34","2016-05-30 22:30:00",1,"Filip came to our bed with light fever and started to explain us how he is attacked by viruses and bacteria inside his body #p #xfb"
22,"2016-05-30 23:15:54","2016-05-30 23:15:00",1,"I will run the computer to grab DVD again this time in German language. And I will order the Lego into tool box. #p #xfb"
23,"2016-05-31 00:09:07","2016-05-30 23:59:59",1,"Small pieces of Lego Mindstorms are organized in plastic organizer and I can go brush the teeth and then have a nice night #p #xfb"
1,"2016-05-31 08:05:26","2016-05-31 07:30:00",1,"Today was finally good morning. I slept well. And movie grabbed from DVD is finally multilingual which is good as well. #p #xfb"
2,"2016-05-31 08:14:50","2016-05-31 07:30:00",1,"Train caught in the station, actually I am little bit earlier, but swet a bit. Today looks, so far, like pleasant day. #p #xfb"
3,"2016-05-31 09:30:48","2016-05-31 09:00:00",-1,"Running around and trying to fix reverted code yesterday afternoon. So, we hope it would work again when we change it again. #n #xfb"
4,"2016-05-31 09:51:41","2016-05-31 09:45:00",1,"Problem with unwanted changes fixed and I can wait till it runs again meanwhile to focus on solving another problems in queue #p #xfb"
5,"2016-05-31 10:31:15","2016-05-31 10:30:00",1,"Sitting in the meeting room and waiting for another guys to have meeting. Then I most likely go for lunch. But I am not hungry yet #p #xfb"
6,"2016-05-31 11:42:28","2016-05-31 11:15:00",-1,"Previous meeting was for nothing we did not come to conclusions. And the next one wasn't so much better than previous. #n #xfb"
7,"2016-05-31 12:09:58","2016-05-31 12:00:00",1,"After lunch we have really good talk with my college on the terrace and enjoying sun and relax for a while. It's magnificent. #p #xfb"
8,"2016-05-31 13:17:17","2016-05-31 12:45:00",1,"Setting on interesting meeting about technology improvements and discussing it with representative from technology delivery company #p #xfb"
9,"2016-05-31 13:34:14","2016-05-31 13:30:00",1,"Continue with really good discussion about technology improvements and having really good feeling from feedback #p #xfb"
10,"2016-05-31 15:26:31","2016-05-31 15:00:00",1,"We had really good talk with technology responsible in cafeteria and realized that many things we have done could be done easier #p #xfb"
11,"2016-05-31 15:46:50","2016-05-31 15:45:00",1,"Having a passionate discussion about man on the parental leave on Twitter and returning back to my original work after meetings #p #xfb"
12,"2016-05-31 16:33:35","2016-05-31 16:30:00",1,"Finishing the deployment package preparation about delta load and then going home. Everything is ready so why to stay longer. #p #xfb"
13,"2016-05-31 17:18:53","2016-05-31 17:15:00",1,"Through the way back to home I am reading newspapers and cleaning up work from my head to not think about it till tomorrow morning #p #xfb"
14,"2016-05-31 18:28:20","2016-05-31 18:00:00",1,"Doing the dinner on grill, pork filet and four cheeses for grill. I am looking forward for it. Meanwhile I did call with team leader #p #xfb"
15,"2016-05-31 18:51:45","2016-05-31 18:45:00",1,"Cheeses are eaten and were delicious, meet is almost done as well. Kids cannot wait for it, but they need to give it more time #p #xfb"
16,"2016-05-31 20:06:32","2016-05-31 19:30:00",1,"Started to help college about full load package preparation, but it's not necessary,  so I can only finish comments in issue #p #xfb"
17,"2016-05-31 20:15:54","2016-05-31 20:15:00",1,"Almost finished with all comments and ready to either watch some TV show or movie or work on my PhD assignments #p #xfb"
18,"2016-05-31 21:04:40","2016-05-31 21:00:00",1,"Watching TV shows on @streamCZ and relaxing. Most interesting is about most cited Czech scientist. I like it a lot. #p #xfb"
19,"2016-05-31 22:04:15","2016-05-31 21:45:00",1,"Enjoying water melone and watching Community TV show first episode and will see if we will continue or not. #p #xfb"
20,"2016-05-31 22:34:41","2016-05-31 22:30:00",1,"Continue with Community TV show with second episode. It's not excellent, but it isn't such bad to not continue. #p #xfb"
21,"2016-05-31 23:47:53","2016-05-31 23:15:00",-1,"Trying to understand the HMM algorithm and start with assignment implementation to make it finished till the end of next month. #n #xfb"
22,"2016-06-01 00:40:14","2016-05-31 23:59:59",1,"So, last tweet today. Idea was to get number of tweets and write down if I made twenty and more today or not, but tomorrow morning #p #xfb"
1,"2016-06-01 07:35:18","2016-06-01 07:30:00",1,"Rough morning after I went sleep at almost three o'clock in the morning. But I finally understand what to do in school assignment #p #xfb"
2,"2016-06-01 08:46:27","2016-06-01 08:15:00",1,"I arrived to work smoothly and have a my favorite blueberry muffin for breakfast. Today is planned announcement from project manager #p #xfb"
3,"2016-06-01 09:01:58","2016-06-01 09:00:00",-1,"It's after daily scrum meeting so I can get back to the work. Everybody around is asking what is today information meeting. #n #xfb"
4,"2016-06-01 10:06:34","2016-06-01 09:45:00",1,"Meeting at ten was canceled so I can continue with work which I have to do. And then have meeting from eleven. #p #xfb"
5,"2016-06-01 10:32:08","2016-06-01 10:30:00",-1,"Cleaning up the environment for further deployment to have there everything as single version of truth. College had there mess #n #xfb"
6,"2016-06-01 11:22:59","2016-06-01 11:15:00",1,"Having regular meeting about delta load issues and testing of regular hourly load and it's lot of funny topics discussed around #p #xfb"
7,"2016-06-01 12:02:04","2016-06-01 12:00:00",1,"Back from lunch where I had fabulous pizza and right now I am feeling lazy and sleepy, but I need to finish several tasks. #p #xfb"
8,"2016-06-01 12:49:48","2016-06-01 12:45:00",1,"Package done, environment cleared up let's  get finish something else what I have partially done already and didn't have time #p #xfb"
9,"2016-06-01 13:48:39","2016-06-01 13:30:00",-1,"Managing many different things simultaneously and trying to finish another one it's going slow and hard #n #xfb"
10,"2016-06-01 14:47:27","2016-06-01 14:15:00",1,"Finalizing the task and meanwhile new coworker asked me about several questions so I was focused on him and tried to help him. #p #xfb"
11,"2016-06-01 15:00:58","2016-06-01 15:00:00",1,"Task is finished and running and I am going to meeting about ETL design framework which would be lot of fun let's see how it goes #p #xfb"
12,"2016-06-01 16:07:15","2016-06-01 15:45:00",-1,"After ETL design meeting I am on another meeting about go life term postponement which is ugly message since it's becoming critical #n #xfb"
13,"2016-06-01 16:31:01","2016-06-01 16:30:00",1,"Meeting is over, because there is queue before entrance due to whole project stuff participate we are rather on the terrace #p #xfb"
14,"2016-06-01 17:16:29","2016-06-01 17:15:00",1,"Almost finished with today work and just checking some other functionality if it works properly or not, so far seems to be OK #p #xfb"
15,"2016-06-01 18:01:09","2016-06-01 18:00:00",1,"Standing with a few bier and colleagues in front of work and discussing any kind of topics which came to our mind and relaxing #p #xfb"
16,"2016-06-01 19:02:08","2016-06-01 18:45:00",1,"I am at home finally. Potatoes for garlic soup are boiling and I can help college to run one of the full loads which he forgot #p #xfb"
17,"2016-06-01 19:31:57","2016-06-01 19:30:00",1,"Both loads running one was restarted after really weird error message, but it's running ok. So I can find something for watching #p #xfb"
18,"2016-06-01 20:35:03","2016-06-01 20:15:00",1,"Needed to restart one of the loads again because of database deadlock. It's running so I can continue to search for show #p #xfb"
19,"2016-06-01 22:15:27","2016-06-01 21:45:00",1,"Playing snowboard game on my phone and relaxing in the bed. Kids cannot fall a sleep. We don't have any show to watch yet #p #xfb"
20,"2016-06-01 22:36:54","2016-06-01 22:30:00",-1,"Maya is making Filip laughing and thus they cannot get sleep. So, she got a verbal explanation they need to sleep already #n #xfb"
21,"2016-06-01 23:16:11","2016-06-01 23:15:00",1,"I am going to watch another episode of fourth season of #HouseOfCards. Last time was Frank shot so I am interested what happens now #p #xfb"
22,"2016-06-02 00:09:07","2016-06-01 23:59:59",1,"Last two days I returned back to the track have twenty and more tweets a day so I hope I will make it till about thousand tweets #p #xfb"
1,"2016-06-02 07:33:45","2016-06-02 07:30:00",1,"Some tornado run away around my bed. Filip woke up with good mood and early. And woke up me as well, he is spreading his good mood #p #xfb"
2,"2016-06-02 08:15:56","2016-06-02 08:15:00",1,"I am at train station on time and train is three minutes late like yesterday. It would be short day since we have quarter meeting #p #xfb"
3,"2016-06-02 09:44:26","2016-06-02 09:00:00",1,"After today status meeting I was running around and trying to solve many things. Good is we will our own delta test environment #p #xfb"
4,"2016-06-02 10:26:18","2016-06-02 09:45:00",1,"Two tasks solved from list of six. Maybe it could be successful day despite fact we have company quarter meeting from one PM. #p #xfb"
5,"2016-06-02 10:53:46","2016-06-02 10:30:00",1,"Many discussions are going around, that's the disadvantage of working in the open space so I am going to listen some music #p #xfb"
6,"2016-06-02 11:26:48","2016-06-02 11:15:00",1,"Third task is almost finished, it's running the test load and I can have lunch. Let's see what would be result afterwards. #p #xfb"
7,"2016-06-02 12:33:51","2016-06-02 12:00:00",1,"Reading really good article with bike mechanic about how to choose bike, what size, what type, material, components and so on #p #xfb"
8,"2016-06-02 13:08:39","2016-06-02 12:45:00",1,"Collecting together known errors of integration tool and describe how to solve them or what workaround use for unsolvable #p #xfb"
9,"2016-06-02 13:46:35","2016-06-02 13:30:00",1,"Going by car to company quarter meeting with colleagues and wondering what kind of action would it be If we can expect some surprise #p #xfb"
10,"2016-06-02 15:12:54","2016-06-02 15:00:00",1,"Presentations started to be much more fun with real datascience and text analytics. So I would like to know more about those topics #p #xfb"
11,"2016-06-02 15:16:13","2016-06-02 15:00:00",-1,"Sitting on the company quarter meeting and it's currently a bit boring because main ideas about transformation are still around same #n #xfb"
